gent.	900	in	soa	ns0.centralnic.net. hostmaster.centralnic.net. 159316 900 1800 6048000 3600
u6d533kielnnn5g55bpjf67mqtodkc02.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. qs8IFK3n1zCa0m3kBSY0JnIPpoancQqtTaJIIz7c75HWwd3IOmsOf+H8qv0P6YuI93ccnPjB3yYFQW3MI8LESA==
u6rugofb93dst7v1mgr7365mrlt78qkn.gent.	900	in	nsec3	1 1 0 - U7L3J7F2PSQOIJ5NGAIGPO367UPLRA48 NS DS RRSIG
u6rugofb93dst7v1mgr7365mrlt78qkn.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. B0Uw6EtdXoygdW3J0oFfJXdH3yNRg6ANMF6fcICB9V3bSGfWZagn3B2X6Lu8QQSJafsd21yrIX5mJfcqvOeFKA==
u7l3j7f2psqoij5ngaigpo367uplra48.gent.	900	in	nsec3	1 1 0 - U7R7UF5C76GIPQ2VHOREQP4JGJOMRGLO NS DS RRSIG
u7l3j7f2psqoij5ngaigpo367uplra48.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. SJx4FvpQDIwkZXQbx7mDqv7UqvY8KewCDdC/rog4RvP7pFG5tmKTPgrZL3UPz4ESPbm/Nbq7pQzv/Wq/fvaBQA==
u7r7uf5c76gipq2vhoreqp4jgjomrglo.gent.	900	in	nsec3	1 1 0 - U9D0QPAIK2M06GHV5IBV7A4JUMIIBF6R NS DS RRSIG
u7r7uf5c76gipq2vhoreqp4jgjomrglo.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. A9cCKDJHjvDh2u9C8AJXkPp5bA4QVwfaGix3u6Kxjjb2XmsP9h4hvKJEwwCYtFaKVUzVcATqsd0QwiJAK/vLxQ==
u9d0qpaik2m06ghv5ibv7a4jumiibf6r.gent.	900	in	nsec3	1 1 0 - UA33VND108269P9BRAG7Q2KGIR7P78NT NS DS RRSIG
u9d0qpaik2m06ghv5ibv7a4jumiibf6r.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. vPzslJX2t7PXa2ZeAZOOYwl4kSvUjcJVvc8URvW/s3YaP/ow9WcpFXurlwYbuLKW4AzHDr7PGA1XeZ2cUnJvZQ==
ua33vnd108269p9brag7q2kgir7p78nt.gent.	900	in	nsec3	1 1 0 - UB6L1R2R8516CU0JBTBFIK4L88OT383P NS DS RRSIG
ua33vnd108269p9brag7q2kgir7p78nt.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. uFjEqvRX7ylpEdL76HnzOslJYVeqoe/Tvgo5oaQqhsGKQkLGzieHDaNiUvWAI7pQsPsPz8F68ARUCvWU0lY8CA==
ub6l1r2r8516cu0jbtbfik4l88ot383p.gent.	900	in	nsec3	1 1 0 - UBLFL93TE201E47UUB5V6CUA3OMV2HO2 NS DS RRSIG
ub6l1r2r8516cu0jbtbfik4l88ot383p.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. rtwTu1jn5kAHdgZPtWWfrBP3jXw7enHCBTbWFPkgdl9/Cgimk9KD/RRa+6a0nOV7c5zvKx3olW/JoT3LzDyaMA==
uber.gent.	3600	in	ns	ns3.european-server.com.
uber.gent.	3600	in	ns	ns4.european-server.com.
ublfl93te201e47uub5v6cua3omv2ho2.gent.	900	in	nsec3	1 1 0 - UC4GPCUPJB3AO1SFUI97E7UGNJ6EDK64 NS DS RRSIG
ublfl93te201e47uub5v6cua3omv2ho2.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. w7IE0BPKfGoQFpxVgHo6HuBwphzdBXFqf5f4mluD3MHzBecaXHhd521sKdaRhWZv2gwyD4Tx3RLwzS8rM0R/bA==
uc4gpcupjb3ao1sfui97e7ugnj6edk64.gent.	900	in	nsec3	1 1 0 - UCJVJTA4TNME516HKPNIIF8G585JI2C6 NS DS RRSIG
uc4gpcupjb3ao1sfui97e7ugnj6edk64.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. 06pSvsVjuLRJmtIgqRkE2xs68nsbdZ8dZBuJRon6Z8BaHYDzOLss1n5gQBbpohi/jmazmn+d9B5394FCL5GjFA==
ucjvjta4tnme516hkpniif8g585ji2c6.gent.	900	in	nsec3	1 1 0 - UD18KIT4TCVGLCT50LN8JROJFG879R01 NS DS RRSIG
ucjvjta4tnme516hkpniif8g585ji2c6.gent.	900	in	rrsig	NSEC3 13 2 900 20260204161605 20260105144605 48473 gent. F7a6B9cquBLQnLzo3LAswGEwjfaxiRRnYogTQKtsfDEqiITnWeYupx8lBSbEdHcru/hAsYKu7WPEbvMSPGYMMw==
uco.gent.	3600	in	ds	25260 13 2 D51D15E82FE8DA0A22B0C79D83A81DBC5397A56EB322A01CED35F5BA41CD23AC
uco.gent.	3600	in	ns	ns3.combell.net.
uco.gent.	3600	in	ns	ns4.combell.net.
uco.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. M6H07fTC9hS5xYr4nVHhTfX2OxlxMeZKf3G5b4juVil0TUQrmTBw50R5rQOq9j3MfKlLcGGjJkLKAOHqrWkPYg==
uct.gent.	3600	in	ds	36447 13 2 23FEEE2AD91943B1FD415014DD2F32E9ABF8191EF067380FFD3CD2FD77BF0F83
uct.gent.	3600	in	ns	ns3.combell.net.
uct.gent.	3600	in	ns	ns4.combell.net.
uct.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. PdF+cSePTWDQ/DfipaXB0D1TiY1g2HMzVDxPP1gK8J91EfgmwkJuRAzNPrI1zuAjET0MR8Ia9CsqjIgN8GX3ww==
ud18kit4tcvglct50ln8jrojfg879r01.gent.	900	in	nsec3	1 1 0 - UE4DAMSG97OH0OLMH3MPA3K7OUL56UTG NS DS RRSIG
ud18kit4tcvglct50ln8jrojfg879r01.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. i1kZv5PtrypqlUjX6FyTHdXAkSoJ0Ddsgi/x8wm7ABCQXwLyxeNpSeHLi8WNGjdHX0481Ba9D68x5UTViCFScA==
udf.gent.	3600	in	ds	47179 13 2 7557F6A8C2F193D78F32CFA459FF2BA907CE41EDEF5867CD4B2B22E6B2ADB3D6
udf.gent.	3600	in	ns	ns1.dcube-resource.be.
udf.gent.	3600	in	ns	ns2.dcube-resource.be.
udf.gent.	3600	in	ns	ns4.dcube-resource.be.
udf.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. Cq4kmfZqJeAIOP+Xfs6qMt5kzL4PWYpclCr9tF6AVCkd4fMspknKA5gIF4juygQLundH/FpmbMy+6KhPEwcyOg==
ue4damsg97oh0olmh3mpa3k7oul56utg.gent.	900	in	nsec3	1 1 0 - UFGDQOIK194RTH49LV6F5UOHAGONFJUI NS DS RRSIG
ue4damsg97oh0olmh3mpa3k7oul56utg.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. oScNTxDZ/mHGji9ho/IovZQoksQSVGBR/2I2oE/zSqQT3ZSLA3cOS2CkfLh0a2gH7TCHhZHAhKXncQOxnQhIlg==
ufgdqoik194rth49lv6f5uohagonfjui.gent.	900	in	nsec3	1 1 0 - UFMNSEJL32VC5PGF9RAFGL6GIHMKG7N3 NS DS RRSIG
ufgdqoik194rth49lv6f5uohagonfjui.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. Ej5GhNGW4VQ4CFsz9CPdOv7ILW1iag+YPY3kDwPiWWmwoyA4narWtVG5UhH/X29l9dFPRQCSRJGKIoVAZ+NHhg==
ufmnsejl32vc5pgf9rafgl6gihmkg7n3.gent.	900	in	nsec3	1 1 0 - UG5R8B2A1VU84LLKI5MJCUDV0MTMAAMU NS DS RRSIG
ufmnsejl32vc5pgf9rafgl6gihmkg7n3.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. IzqMD99CaC2QA9f5LAVuud58O/J6s14GRy+RlgcKuaOKbSOxM6CTy5wGXZ6E+IYoHvJSgMWOfy7Sv5spdY8Qeg==
ufora.gent.	3600	in	ns	ns1.belnet.be.
ufora.gent.	3600	in	ns	ns2.belnet.be.
ufora.gent.	3600	in	ns	ns3.belnet.be.
ufora.gent.	3600	in	ns	nsmaster.belnet.be.
ug5r8b2a1vu84llki5mjcudv0mtmaamu.gent.	900	in	nsec3	1 1 0 - UGFIA9L5AONKC2K5UJS4ENELL2FIIB1S NS DS RRSIG
ug5r8b2a1vu84llki5mjcudv0mtmaamu.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. +i8ATX5lnaCuqa9T3AQ+X7blJOk29lWR01aJ0T6iScSNZYc/KUIvBMuR5tqu5F4bfMNhDqVlpovrHwTowWnZmg==
ugfia9l5aonkc2k5ujs4enell2fiib1s.gent.	900	in	nsec3	1 1 0 - UI24AAPF56QLF5U2KBCNFLAC3DGTKURE NS DS RRSIG
ugfia9l5aonkc2k5ujs4enell2fiib1s.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. REX1imzKDpHOMePDXlrlaT6KtxvGhQceEs33oamTpdcMrPXLYrgOR+0+s3gcB/KbFVe8P91G9NiPr5zngomCXA==
ui24aapf56qlf5u2kbcnflac3dgtkure.gent.	900	in	nsec3	1 1 0 - UJG1RI3CQ0A9VJU8BCHSKOR0CNMODFIR NS DS RRSIG
ui24aapf56qlf5u2kbcnflac3dgtkure.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. BjUZueSBRnGq5BTg8XQs7yCcqR95YNTv7UHZ0AnDL69tjXiVMN1OgW/WkFXY5i3pCd8OTtawiW1k2UzfNwAV1A==
uilenspiegel.gent.	3600	in	ns	ns3.combell.net.
uilenspiegel.gent.	3600	in	ns	ns4.combell.net.
uit.gent.	3600	in	ns	ns1.register.be.
uit.gent.	3600	in	ns	ns2.register.be.
uit.gent.	3600	in	ns	ns3.register.be.
uitgaan.gent.	3600	in	ns	ns1.bodis.com.
uitgaan.gent.	3600	in	ns	ns2.bodis.com.
uitgelezen.gent.	3600	in	ns	ns1.belnet.be.
uitgelezen.gent.	3600	in	ns	ns2.belnet.be.
uitgelezen.gent.	3600	in	ns	ns3.belnet.be.
uitin.gent.	3600	in	ds	37246 13 2 11E2E5F0CD2DF124F57852BC1C5B86C02B904ACEBE5043E7D7C26F241FA14D54
uitin.gent.	3600	in	ns	ns3.european-server.com.
uitin.gent.	3600	in	ns	ns4.european-server.com.
uitin.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. xrz4N/q0YBcNHvoFEieQdZIaGwb2b0KjEfe900MlMXtQqd4vNuHcepq9N/TNGu0HmgcV2logcTN2iSvrga4hYw==
uitpas.gent.	3600	in	ds	22133 13 2 32E6CAF733DF5CDEDEEA6A25D81AC90D9EAB4C8B1FAC69FC07429067BEAD6DDE
uitpas.gent.	3600	in	ns	ns3.european-server.com.
uitpas.gent.	3600	in	ns	ns4.european-server.com.
uitpas.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. 4TvyQjgtn7LBvYN6sy/CFI1On6up708VOLv8vuc9ybcCdYyO+S8QdjiRy1mis+LbFIhMpwEqauVHCE7eQQRIcQ==
uitvaartbegeleiders.gent.	3600	in	ds	18056 13 2 ECC889083F286004863D1ED11A023572F41F4D96961E5A31A5316E26570DF850
uitvaartbegeleiders.gent.	3600	in	ns	ns3.combell.net.
uitvaartbegeleiders.gent.	3600	in	ns	ns4.combell.net.
uitvaartbegeleiders.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. l5HpXpWjR3b62hWY2J3B72HOLhs+wZiuKasITPgN6nABWMTyswrBNkF9Psb23sDg2csEM2yW5HXHEgb5SgxAxQ==
ujg1ri3cq0a9vju8bchskor0cnmodfir.gent.	900	in	nsec3	1 1 0 - UJJGML1QTIKRE5QU676CM616NMFVRCJP NS DS RRSIG
ujg1ri3cq0a9vju8bchskor0cnmodfir.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. fe/lBp93dsDgv0zSnhWasdxDGV1KjVe3AInGf/NJSWOC5ZQqQUQ8KJZkVyyMRKHgXBRWzEDeGLcFV6q8IW20yg==
ujjgml1qtikre5qu676cm616nmfvrcjp.gent.	900	in	nsec3	1 1 0 - UJV84S921UP90TSD025MH40UBB9N7ALI NS DS RRSIG
ujjgml1qtikre5qu676cm616nmfvrcjp.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. JJICqZlyrG6ApQ+/gd/YxUshQMmSavmUEmk+Lm0HsN469Apz6U4ILxjLBiS3TY/aFC1jeqB6yFg1hvJRAx2vaQ==
ujv84s921up90tsd025mh40ubb9n7ali.gent.	900	in	nsec3	1 1 0 - UN16E18JI7945DR39EMI45R16506U571 NS DS RRSIG
ujv84s921up90tsd025mh40ubb9n7ali.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. KrRhR1i9ihaJqzZUXdXJ9KUW/q4N7JKhr/lK3oqmBjqTvR7Ebxpj9QM4g3NFGgMlQqGyXH2EhACA3l9+9ACj1g==
ulf.gent.	3600	in	ns	ns3.european-server.com.
ulf.gent.	3600	in	ns	ns4.european-server.com.
umi.gent.	3600	in	ns	ns1.combell.eu.
umi.gent.	3600	in	ns	ns3.combell.net.
umi.gent.	3600	in	ns	ns4.combell.net.
un16e18ji7945dr39emi45r16506u571.gent.	900	in	nsec3	1 1 0 - UN2F9ARKEPP2889BL1MSLNUQGGBTLF6B NS DS RRSIG
un16e18ji7945dr39emi45r16506u571.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. mHJbORD00ftgybD/qDsWlKB2DVF0roS46spwoTUQALJQpdLXnSN4LwTTtwRXDgJJFIpkNDg9BAB89k87J3QCIA==
un2f9arkepp2889bl1mslnuqggbtlf6b.gent.	900	in	nsec3	1 1 0 - UO9G4MPKJHLKSHVLT1F6JOGPTIPUP450 NS DS RRSIG
un2f9arkepp2889bl1mslnuqggbtlf6b.gent.	900	in	rrsig	NSEC3 13 2 900 20260119113015 20251220100015 48473 gent. uAPC4LW1eooWxtJWnp7jzQY63L3A1CQG8+E93SRCOhKwxCYasFhnqnX+ctN9SpAW0fsME5YusZEqREbE9haUAQ==
unescomuziekstad.gent.	3600	in	ds	9937 13 2 657F2026C24BB16FA10CCCD13BC7C0E8120FB7399B68E897C4FEEC4BDE83DEC1
unescomuziekstad.gent.	3600	in	ns	ns3.european-server.com.
unescomuziekstad.gent.	3600	in	ns	ns4.european-server.com.
unescomuziekstad.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. YX4MOuH4VhIS+I/P8zwY5/eyEKR6kfIkTW3MMz8vUOdIyp4x/CihKrTbgeRFvzhDiy8gfY+mujWG7+Sc2rLTZg==
universiteit.gent.	3600	in	ns	ns1.sedoparking.com.
universiteit.gent.	3600	in	ns	ns2.sedoparking.com.
university.gent.	3600	in	ns	ns1.sedoparking.com.
university.gent.	3600	in	ns	ns2.sedoparking.com.
unizo.gent.	3600	in	ds	17562 13 2 DD925A52F90D552DFBFC58EA6454BF7CFDB7F3A3BA53C6FB0CB4C98382720D93
unizo.gent.	3600	in	ns	ns1.combell.eu.
unizo.gent.	3600	in	ns	ns3.combell.net.
unizo.gent.	3600	in	ns	ns4.combell.net.
unizo.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. 0SHczDMGDKa47yQB35GfqS21TgjVj9nETq6cEOEa7jVQC4gXFWxniBQtZXYw/XkJ6CuHH2lRYYNkid/fdH2b0w==
unplugged.gent.	3600	in	ns	ns12.wixdns.net.
unplugged.gent.	3600	in	ns	ns13.wixdns.net.
uo9g4mpkjhlkshvlt1f6jogptipup450.gent.	900	in	nsec3	1 1 0 - UPBHG30Q7L2OBRR7GF7J10C1OUPNF51M NS DS RRSIG
uo9g4mpkjhlkshvlt1f6jogptipup450.gent.	900	in	rrsig	NSEC3 13 2 900 20260119113015 20251220100015 48473 gent. zEcrs6AkCMHJ9qDjDkXRy2CDxHIXL+mMbXpDVlKL0SFveAQfYMlk1cKDPrc6TnljXFiC0QsCM2/9hdX4Mvj4bQ==
upbhg30q7l2obrr7gf7j10c1oupnf51m.gent.	900	in	nsec3	1 1 0 - UPEA43OK2CGSJ38LBIV37SLHKR6N491U NS DS RRSIG
upbhg30q7l2obrr7gf7j10c1oupnf51m.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. d6TNg/B/dBu2qQzUZlZ8tJ6TQv4/2CD8VeFUQPFb8v+A1ggSLL/2HzkpkSGdngigY0/eBisn65T6VBYPY67MZQ==
upea43ok2cgsj38lbiv37slhkr6n491u.gent.	900	in	nsec3	1 1 0 - UPHUR1O2011DR7U2P7SNKA17AOSAOGV5 NS DS RRSIG
upea43ok2cgsj38lbiv37slhkr6n491u.gent.	900	in	rrsig	NSEC3 13 2 900 20260116181226 20251217164226 48473 gent. U9Vg0TQTPbwOsVj43EDADp8tToG+hrloHdnfvy2fu4ozNbA/MFN5rf7ZJ4iZMA8P3kD+rDm9z0siFpm2BODGhw==
upfestival.gent.	3600	in	ds	15717 13 2 B76F4F75A13A9C28497DB4B6BF91856498E13285813B0B4AD4003C9887591D5F
upfestival.gent.	3600	in	ns	ns3.combell.net.
upfestival.gent.	3600	in	ns	ns4.combell.net.
upfestival.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. vJvh4G8f5axZf1zawg83dhk1PY5kfJE8dm34QheRpu41R37pk/j+W2cdbZVpsXSIJYgZAbijiMAkvpwaQozsBQ==
upgrade-estate.gent.	3600	in	ds	30579 13 2 5FC888103D0549A971E70AA95A3B305168966D7A731DA4176D2A048E8E76D60F
upgrade-estate.gent.	3600	in	ns	ns3.european-server.com.
upgrade-estate.gent.	3600	in	ns	ns4.european-server.com.
upgrade-estate.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. VszR7Igl/BOZjRS5EWM0GaXXs4QfSwqAFIxHBOEVVrjDv/sWadVAYpyt510JeBH82Ado3Oc39YAZ2FKq/qclOA==
upgrade.gent.	3600	in	ns	ns.sitehosting.be.
upgrade.gent.	3600	in	ns	ns2.sitehosting.be.
upgrade.gent.	3600	in	ns	ns3.sitehosting.be.
uphur1o2011dr7u2p7snka17aosaogv5.gent.	900	in	nsec3	1 1 0 - UQJCSEUFE5E6FLVCLBK812MKK8I0TMLQ NS DS RRSIG
uphur1o2011dr7u2p7snka17aosaogv5.gent.	900	in	rrsig	NSEC3 13 2 900 20260116181226 20251217164226 48473 gent. KQp25cfa6By4iEBmpjtCybMeUO69IN3QG1bhsBuqU/egfvpu3XdlG3ltpBGmsTuQq8ckW8iNYwt4xA0KdB+Q7Q==
upkot.gent.	3600	in	ns	ns.sitehosting.be.
upkot.gent.	3600	in	ns	ns2.sitehosting.be.
upkot.gent.	3600	in	ns	ns3.sitehosting.be.
upliving.gent.	3600	in	ds	13518 13 1 770B2F3D0C0567C2263F2D220846AE997529684B
upliving.gent.	3600	in	ns	ns3.combell.net.
upliving.gent.	3600	in	ns	ns4.combell.net.
upliving.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. rvR+teI/gXtrLePNrfOMgezoSC3QeserEogT0w+uHyCzDUSZxJEGDYipMg6nkqQXfT7teezEk2IWX/B08qtLnQ==
upoffice.gent.	3600	in	ds	49078 13 1 E97DBAF55AC47ECAC80E97E4D1C845D18E02D6F2
upoffice.gent.	3600	in	ns	ns3.combell.net.
upoffice.gent.	3600	in	ns	ns4.combell.net.
upoffice.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. +uI4KB1wRd/0+RMr1k/RlGdYdAYNs4hzf6WPj+qaTYJeFZQB9U960fVxxEUoW7WQK6jldf6S4W5RnGRAvpZAtQ==
upoffiz.gent.	3600	in	ds	10288 13 1 3EC0D1820BCF531D270ABA4C2D516B99E45FE197
upoffiz.gent.	3600	in	ns	ns3.combell.net.
upoffiz.gent.	3600	in	ns	ns4.combell.net.
upoffiz.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. TMM0AQrdypq6pp3i/uwIEZXnifhpbziOtbL/nFq0VH1vK/WlYsbfbMrJgvnOXnYbYyQOG7eyaPLDYj3qFDGkgw==
uqjcseufe5e6flvclbk812mkk8i0tmlq.gent.	900	in	nsec3	1 1 0 - UQVDJLC63KB4C4O8OBEF0B42ASMQG850 NS DS RRSIG
uqjcseufe5e6flvclbk812mkk8i0tmlq.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. ZhUKGiekN0pkr0jwZgSHdAxARz5oVY/cKRrV/DR4/AJDNrAZ8KKBnBmHhMBQz4dbotQ04t4o0dZO+UWnqvS5VQ==
uqvdjlc63kb4c4o8obef0b42asmqg850.gent.	900	in	nsec3	1 1 0 - UT9TFO8LM90U4C3K8HS3UG0FSV2JVOS2 NS DS RRSIG
uqvdjlc63kb4c4o8obef0b42asmqg850.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. i+0ZGlNz4c0e1Q5P3TbtqIqASd+y5JM/WHiD2NH9eZALUflMvXefKyeNLe96eIEeAZED6SFKXXabO4LEm2AcwA==
urbancommunity.gent.	3600	in	ds	35352 10 2 C0546CC1EE48719679114F31F0CAAC330400EE516D1C3ADDA5481D8F1D8683EF
urbancommunity.gent.	3600	in	ns	ns1.site.eu.
urbancommunity.gent.	3600	in	ns	ns2.site.nl.
urbancommunity.gent.	3600	in	ns	ns3.site.be.
urbancommunity.gent.	3600	in	ns	ns4.site.de.
urbancommunity.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. D1SV/JlPlP0jkuuYnJwD36kOVqmd5OeK1igMT6dOvfRWAlmD76JOmv0yk2UHlAUYd2RfjegoEY1/+2CiBjMSZg==
urbanloft.gent.	3600	in	ns	ns3.combell.net.
urbanloft.gent.	3600	in	ns	ns4.combell.net.
urbantrail.gent.	3600	in	ns	ns1.european-server.eu.
urbantrail.gent.	3600	in	ns	ns3.european-server.com.
urbantrail.gent.	3600	in	ns	ns4.european-server.com.
usa.gent.	3600	in	ns	ns1.dns-parking.com.
usa.gent.	3600	in	ns	ns2.dns-parking.com.
ut9tfo8lm90u4c3k8hs3ug0fsv2jvos2.gent.	900	in	nsec3	1 1 0 - UTC7J9717CRDMLIMJ3SAMF3FT9R5QN6E NS DS RRSIG
ut9tfo8lm90u4c3k8hs3ug0fsv2jvos2.gent.	900	in	rrsig	NSEC3 13 2 900 20260111105039 20251212092039 48473 gent. CYv3524a3SZfwXqu34Uf8UbsNukaLQxMpkxYHqbKwyHPR0Fx1nPNmTgvb7g5Lt0t9psbNYd6ISx2IS5/kV+H3A==
utc7j9717crdmlimj3samf3ft9r5qn6e.gent.	900	in	nsec3	1 1 0 - UTC9DM1SLCVVTR48QN1SI3TKHTKTVIFK NS DS RRSIG
utc7j9717crdmlimj3samf3ft9r5qn6e.gent.	900	in	rrsig	NSEC3 13 2 900 20260111105039 20251212092039 48473 gent. HWnjf6iNdHuRABNWlRhWqLPk/oZvN1N5GVLmTbFveHcv58EDHgPAVRcngcM3X9hsDG6QtNdih2YEXeOSwvh+rA==
utc9dm1slcvvtr48qn1si3tkhtktvifk.gent.	900	in	nsec3	1 1 0 - UV9MIM9P269A7QD9EAI78RAPV74J45LA NS DS RRSIG
utc9dm1slcvvtr48qn1si3tkhtktvifk.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. 7i7r/7pf3bLLbT08vfir5QVh2bCGuxxqlgIskc5fzWLPw7QZ7GAaqS+VECMLDLQCHU8dz6yLYTE5hVbH9W/clg==
uv9mim9p269a7qd9eai78rapv74j45la.gent.	900	in	nsec3	1 1 0 - V08EO4GNAUC8PQ3A5S6L25OPM2A6DPU5 NS DS RRSIG
uv9mim9p269a7qd9eai78rapv74j45la.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. s6ezFTmyVmpLtB6HeQtk3a0Lfb9uzaXc6CPfsQEN9q/IgdvLkeeEKDiQtL/pBORI7MbWkzlX0++40qzYgZlkhw==
uw-dakspecialist.gent.	3600	in	ds	3047 13 2 0735BDB2DD6897F4460FEFDF72157168579FDD25A30FB8526761581CDA50DF3C
uw-dakspecialist.gent.	3600	in	ns	ns1.combell.eu.
uw-dakspecialist.gent.	3600	in	ns	ns3.combell.net.
uw-dakspecialist.gent.	3600	in	ns	ns4.combell.net.
uw-dakspecialist.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. VvAVxkHSgzwLIwul3XRSsAEvbOzbx7MVDvUFF1ZsYRtvXuEs3ZdtfoXIXNlJniHx6b8gM0ZEOQ360pKpN96qqg==
uwdakspecialist.gent.	3600	in	ds	61654 13 2 DE01A01CA565277F476E91757FF086C2D932D27F18AF2C641A367AC63F0E4497
uwdakspecialist.gent.	3600	in	ns	ns1.combell.eu.
uwdakspecialist.gent.	3600	in	ns	ns3.combell.net.
uwdakspecialist.gent.	3600	in	ns	ns4.combell.net.
uwdakspecialist.gent.	3600	in	rrsig	DS 13 2 3600 20260120121308 20251221104308 48473 gent. ZWZVNz44TERN/H0OoJBdDAEvY/Oszgbz/ouWXApfY1czxxH0Syq5aZ4rpbAvYnwt7fI+YMpHRRfoYXb5o+aZ9A==
uwdikkemazitaandezuid.gent.	3600	in	ns	christina.neostrada.nl.
uwdikkemazitaandezuid.gent.	3600	in	ns	lisa.neostrada.nl.
uwdikkemazitaandezuid.gent.	3600	in	ns	sandra.neostrada.nl.
uzg.gent.	3600	in	ns	ns1.belnet.be.
uzg.gent.	3600	in	ns	ns2.belnet.be.
uzg.gent.	3600	in	ns	uzg11.uzgent.be.
uzg.gent.	3600	in	ns	uzg22.uzgent.be.
v08eo4gnauc8pq3a5s6l25opm2a6dpu5.gent.	900	in	nsec3	1 1 0 - V0RITJO1EOBKCQ3CFNP8OF1O6VC2CT17 NS DS RRSIG
v08eo4gnauc8pq3a5s6l25opm2a6dpu5.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. turnG3FK3vRzaX/GWdcm7D0OCKMtwMMe5Ujc2y9JAnp2Ly+Tf6mglB/XHrDurCwyNTSgG6lFRJgJjq5nlcuLMQ==
v0ritjo1eobkcq3cfnp8of1o6vc2ct17.gent.	900	in	nsec3	1 1 0 - V10UE29GRHC3QKKD6417UB7ICQJHOPFD NS DS RRSIG
v0ritjo1eobkcq3cfnp8of1o6vc2ct17.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. CaMttzzNgFw30or6uT+rpKxPjs0oMtut+gfJOVWtFQFW76L/6Ezn+luYefcvOiiprN9QrI/QCiAuEYpWiWYIsA==
v10ue29grhc3qkkd6417ub7icqjhopfd.gent.	900	in	nsec3	1 1 0 - V13UHLNFO5OEU4BMDDSUL7P310LUIJO5 NS DS RRSIG
v10ue29grhc3qkkd6417ub7icqjhopfd.gent.	900	in	rrsig	NSEC3 13 2 900 20260120121308 20251221104308 48473 gent. CmOmu70XModJ/qgGkgASvAN/ng8qOlgibWYsLku4OHr47+LVBat7sj8cWCNEkw0NIugszY1OMLcOiI1SwkzkkA==
