bayern.	86400	in	soa	anycast9.irondns.net. dnsmaster.irondns.net. 2509120103 7200 7200 604800 7200
nsp3ro4q7mpue61d8oe916mn4lk0btis.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. CF+HCl6qiZtIfeF/XfCiYuX6nqEHokG9caHDFk5dtKvB5qeWgJgzq4WBsalQXYvGiJCp6HvemdU6DRg+o68+tjQDnHua479jj+qgSkYkOKCb/PSZ3+c2TwGQWUFBdXtWCP57AI1eo/pevWFCQrIPMOiJqsmLWBTVhECOziMWlC+naFQ4puW4ZLpxYNMWaxUvl75MOh03nAk03zqGkbz2hA==
nsr7l016m68ggm6kbskupol77sdm3uef.bayern.	43200	in	nsec3	1 0 0 - NSS8SRKCGFETGDFI6JIQC4I8J3U6N6SJ NS
nsr7l016m68ggm6kbskupol77sdm3uef.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. NKcArr6oxf++isc/kxljNQwJvUO3ucfFLkksmfmrFlTJtQUqcjKjftupYrDFHnlk/lGdPl6pdgWA5ZHuKwc0ZyHounEfp3iCCXn/rySwMuhwLYtelfqoqrTax3/SLIDOAhJkUyyhbtyIhZ9rI2AfusZmqSZEHlw1kCTEVam8Zl7aFnEcILKQa6PiOPVum039Plp/UyEm7M0lKCtFL6HlfQ==
nss8srkcgfetgdfi6jiqc4i8j3u6n6sj.bayern.	43200	in	nsec3	1 0 0 - NSTJ8OVAVC76EGPLN8NOR70EC9VLCANP NS
nss8srkcgfetgdfi6jiqc4i8j3u6n6sj.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. Wod9qfrQ4VYnFIZwFJ0FBWt2PZP0NsFFFPhUWHIDUetQ0XPLl1j98c1YZoSmqyl078E5V4HGiuzsB9HnN+nWNndrdRq8ChX/EjFm3uATvsZnIvEpX+X6hdXO2otAFzLXEQKEwDJ/aRPG7hilIIzo5omYF0RokTL3pLyznk0oksc5zQw+Y6119Ty9WCmpZY5OW56UoLUh1Ses21UFBFbvOg==
nstj8ovavc76egpln8nor70ec9vlcanp.bayern.	43200	in	nsec3	1 0 0 - NSTN7LKPLRGENK2HP4PK067FK7RSV391 NS
nstj8ovavc76egpln8nor70ec9vlcanp.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. m3hKGovOjuNiQH7l/iUiSwC1vmlPe3WTu/HiMOtLDNTV8OTJ/rFg9XjITZJeYMsTU1DJqdNBgQay/XLV9mw1VAbYMiYex1yr/JqXxoJ2W20KsrDfVrWpqj0KmD7JiZ845AdOM+9KZtM6xqWFPBNQ2Mij36YVZdoDzZhA28pR/8H4USkPXZngGYJrwqzIwgv76NF1itkFNkUBBIlIAafAHw==
nstn7lkplrgenk2hp4pk067fk7rsv391.bayern.	43200	in	nsec3	1 0 0 - NSUUT2NMK57LJECO1LC3G916P4BD0TD9 NS
nstn7lkplrgenk2hp4pk067fk7rsv391.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. oqknfZzQ9gTx3su7XZWKxc5E4I5tIDaz6OY4qr2H7r35z4nTv9iq+F5LPyVyRwkL2aKUCmkheBXy1Ac+xUETgvgs2UfU1KtipzI8tHcq+EDlT6MFEJ84AQVrIAck1HRfPGj/YEe+FyOWgxWsL4nXCVbFtOvPBilltEVGkqRt0c4/Yi1n5eU7+eKPpFdWRJwcoso866NoPy4S9IZ1d9M4bQ==
nsuut2nmk57ljeco1lc3g916p4bd0td9.bayern.	43200	in	nsec3	1 0 0 - NSVIHIKKO98NHRV9VR157AE2469P71JI NS
nsuut2nmk57ljeco1lc3g916p4bd0td9.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. ZoA2OpQX0zv/8Q32y0kMFH9Qg4+FPeg+EjQQthQaQB4QFnyWOgNRI6ohNG3t6Axr+teIw31YlODg2B3xwsfUob896wYDGICDzZdDYM2AN4mSxt+pVqDlZBJQ67P0uCluYEI+QJzF7mCtRqQbwOMYotExQg7dERKG4qBMdNBU7/aKUDo24yoBiK1gDq70Dxs9kLTi6L6su5rBc/4FXOZ4sA==
nsvihikko98nhrv9vr157ae2469p71ji.bayern.	43200	in	nsec3	1 0 0 - NT0LOVMJM3PR3GP5HDVDHQ8BH5JS7U9U NS
nsvihikko98nhrv9vr157ae2469p71ji.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. lQJEwfX2nfjLMSjoL6PXwQRBL9x/1DuO9g5WsYzZRMw+90c9nHsdrlTUdrOsq1DUa5cxt361xUntHlarn8t4P3inNvTA7/uQIEilZ3r2OvCTKCgZHT5J+D+kv/wvSt0hY3T8HTQWRlqVnG2zIMP24zjL2CEFFNjgHdROGE7oNHHq3FpVHrfoRZVXxeAWBNIcteyPknhmRlbUqViy07uBmg==
nt0lovmjm3pr3gp5hdvdhq8bh5js7u9u.bayern.	43200	in	nsec3	1 0 0 - NT1UOQRPKQICUTEK4D475AKSBGOH6F1L NS
nt0lovmjm3pr3gp5hdvdhq8bh5js7u9u.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. Cw35nAUDAyMt9+WS+KUkZMu2TWRrkXtTrhqyXrFaMQWSyzgrxWsGrjU0lbdcZnFbNUVWztsJgBnVA81F0JJSWKotAYydCVyntuiG39HNlEECNo2pSL4LCMUeLL2sgjsgBHKKSPaZUcBe/oRjrIehHInkZGREPohUx5x3eELdkyAdcuw4kZMRW5wqvShGIhLuv7BG+dhzPOqhmP6cfimiHQ==
nt1uoqrpkqicutek4d475aksbgoh6f1l.bayern.	43200	in	nsec3	1 0 0 - NT25OG9OUHTDH8QBT8GVGCFK4GGS52FK NS
nt1uoqrpkqicutek4d475aksbgoh6f1l.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. nXZ5bhuEsW4PJxMF1nw8aDON4EoqnzVf9FVJCDG0pmBbc2+HT6k89m1P8IIT2U0iTuogjcd9xlK7RyjPHP253WtLU+NH5dOvI5I3jiAf71hpBkA5xGwJ3V+U90Hi0P4R79zNFSox193sgDURQk/kG0pzkn8aHhkNGEjLIhsChH8zOj5CAXrKmGSwomTCHJRT19yIRENJ/kC3sxlLKZDcmg==
nt25og9ouhtdh8qbt8gvgcfk4ggs52fk.bayern.	43200	in	nsec3	1 0 0 - NT2LC78015VVDPLN6L5MSMNRACUK9FL1 NS
nt25og9ouhtdh8qbt8gvgcfk4ggs52fk.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. bE/LDXfXIafC2hO8eR0g5a/PJylC0kSyRe0bddoFxC0DstqjcVZMj4W2+y1oFUzfWiWl/C0hNHH0ElABNmwZrmma48NWMdQvkmH/sGC/EwBRNqHu54IDlnzlxkahfZn7kKMFHM02bsPcqrVoauGYwtE6aEm4Hz8HhvzVWt1+ewMM/AAFx1xF1qEy3K5dTjLSI6AoHPShzYM2TaMyQw789A==
nt2lc78015vvdpln6l5msmnracuk9fl1.bayern.	43200	in	nsec3	1 0 0 - NT334QOV3KVU40HE4BNA4SSSTV14O3I4 NS
nt2lc78015vvdpln6l5msmnracuk9fl1.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. OEFwaNnx3AWuN6SvCTA8Oa3J25uASjkhsT6myDOukGEP8ivedi3p1Ut9xny2ApN4KX9zrNqe68Vn3KrJUgvpH2idM1ix5RK6ttcbLB+VWFAeIcFVK2xXe4H6pWdngVz1i+ngdBEVoj93IW3/ox0pvlsSIgiALDvs2AZFXKx5IRbZYyNhOU9X+EnhhwDeCqjoDETH4sHV7t76p5BFGbthMA==
nt334qov3kvu40he4bna4ssstv14o3i4.bayern.	43200	in	nsec3	1 0 0 - NT3C27DT0SIFBM9F7HGG1IKVDO84IIL1 NS
nt334qov3kvu40he4bna4ssstv14o3i4.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. X16tYTHFG8PVp3vQnQkc+HiUsRODTzPsc6UqnHb0lfnE80FLmWnFsRGtV712gLj2jVGnTn6giTIb6M73rm3iAHh5xWI+QemhgGQqZ6MzKYqZ8/HTfcD22zhZcjGnZCM4UMS8moD/LhrIFA96os46wTyfdVqGJZXCdQSnpxCVVlM661zXWhIMgYnscCuZirKKNg03MdGkQphqmPIG2oc60A==
nt3c27dt0sifbm9f7hgg1ikvdo84iil1.bayern.	43200	in	nsec3	1 0 0 - NT4QJKMU7UQOKEUGSMLIRTVFQ2778SOP NS
nt3c27dt0sifbm9f7hgg1ikvdo84iil1.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. AeNOvhVMmwv8gsyrYS+x2d65/iNz8hNFr+K/0ZnYzxD6rp4/FOxaVOllH1x1PP/1ONTAp5QPwTR6Oqe7Ypt8pWbiwT4/Urm00o0DTjV/l1deemGltavEvj+P5yqAU9xUE4xHIqakhCdZAXS7mjUiEqCNqWVyPgtICtEcHytAde3INV+kLEdjsxMFvwgMtJhTacKJFTqP/din5w5dmQlarA==
nt4qjkmu7uqokeugsmlirtvfq2778sop.bayern.	43200	in	nsec3	1 0 0 - NT6R1B3QS48GSVV9C54PDNU9SSMC6IL3 NS
nt4qjkmu7uqokeugsmlirtvfq2778sop.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. VxlEY7sJIZqWkEn83uppCEgvrWlvQC8GYh+snPVkyhyp1v5WundnUrHsLGj9IuCrpwATEOWOv4eIayYea8Q1Fzlg55oFEpzbxAMWgp5fg+diw5h/7GOk906WNS8UFsA5fg9+8RBlAs1yOL+u9GLytlg9Lv3GzK099HH6BL/g4oEpTYPc1EwPuLL6vW5BKqYNtvDoaWUQZv3xqyt+EtjI4Q==
nt6r1b3qs48gsvv9c54pdnu9ssmc6il3.bayern.	43200	in	nsec3	1 0 0 - NT7DK9JQQQSAT6E7VT2N6T40HJOF1TSJ NS
nt6r1b3qs48gsvv9c54pdnu9ssmc6il3.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. lwsSrFGOsdxiiSq+bJEC7KujiHWvwc9L0ZT33mVm4Q2PbuUA9kzAYNwwLLKuguEQtxN15k91g5TTANVeXp7/EJwadeZSQ47sRsKLPs4hykOq8KIYTGqwrPLWnJYbiw/ndPO/ucUNw5vDa/x+2xkDBrIo9CSujooclX2mP3vgIN380f2ASc7IeOjftGMbJn0OFznatZ2DmQ7+WL9IXcQq7A==
nt7dk9jqqqsat6e7vt2n6t40hjof1tsj.bayern.	43200	in	nsec3	1 0 0 - NTA7JMKH0NOC8G4A07PHJO3HL1SI4PKV NS
nt7dk9jqqqsat6e7vt2n6t40hjof1tsj.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. CHwOFPA4hjOvXntZFQd+XYgqk15slwMreM5DGKw2rdFH+glKNR2NGBj5DlOywRsxwrf8GAhF4TM1kKN07Z5RB6DqNwNQkEwzxX8WnATf4au9V/v9sgHLDTfLEwo8EedYt57g9S9ixtvLQutCR4gXK7C8U2d1NxkNOJ2H/dbOea1NkscyF2enauwl19Re4Y5340A4jFFolwS3zDEnsOeCPw==
nta7jmkh0noc8g4a07phjo3hl1si4pkv.bayern.	43200	in	nsec3	1 0 0 - NTBS9OSK9EVVCDMRB0EIOV4FUPMD0KKL NS
nta7jmkh0noc8g4a07phjo3hl1si4pkv.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. ba7yQ883EBrpvEacpBAH8fpkDcuCtNh6hYyD+q4MUxHPD+ND3GVbeB8W0PKrHP8H3f876EN3Vbtzm8cuVAiH+MfP1pULLZfnzb7ZTLhp0wFYZetSv8sXKuwOQkz8kn+4nLsENFq/Nw0I35YxgGgRbA4/bVijXAR67+kbgo9TO8rr5aBAo3M9rmZAa6pWBSt6R2ZRSNYk6pXmrIlWuXRIng==
ntbs9osk9evvcdmrb0eiov4fupmd0kkl.bayern.	43200	in	nsec3	1 0 0 - NTEBJKJQ9GTGLELC3T3D6UBNBQ3K2K0R NS
ntbs9osk9evvcdmrb0eiov4fupmd0kkl.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. a0PAzlWtaEq9yLwwWV/jycjUcx9eliWQ0C40XSsWo6IW9ltOsmDBlCo1ee7DQFH6REqEjRFcOw9fCNUahlcaDuMQ/uHYZc28GDkDIn++uR5V+mDBrDeVTObAic8oybPlblDQxygsesb38kM10crLSq9UqcfhD3J0kh4FFGRwTchSBz1ld5sFMkb80CwTu+IzhNvr2Y9KwncXsIkX9HjhPw==
ntebjkjq9gtglelc3t3d6ubnbq3k2k0r.bayern.	43200	in	nsec3	1 0 0 - NTHLQGSRUOAAFOQM5LNA0P16J0OEB5RS NS
ntebjkjq9gtglelc3t3d6ubnbq3k2k0r.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. om2R4qu6DL+MNoQbyjoSefS4w0NzeTdQUhlV03+g3h5FaDOexjMWvj7hWjEHFciQkHrvnEfDJtNNBmj1kqrSTDpbXsmNAkhoGO1IzkVc6hYADADBF5lqjxOMwGO9nwlAoCO+tuFYQat/Sk5PXj9PIyr083ehas8Mwx04InVEa+iSspxUjsocJtgmVyyilebLAzHqUkpzZ8651JL31HD6kg==
nthlqgsruoaafoqm5lna0p16j0oeb5rs.bayern.	43200	in	nsec3	1 0 0 - NTHV7HR4L8VSGD92HBTSPI4CADAM6BM3 NS
nthlqgsruoaafoqm5lna0p16j0oeb5rs.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. CmJPHtHRNlh6y0z57ZX+0CXeq6z1c2A3TOiF256LlzzbUclCy8pU8togKa8kSecnrp+uz45VVcA+2n2rEpGDRw6IQg+ptMbydKTB+RLgEp501r3Muju9QHtF2M560Zb34VitxtA5I8vRU+D5aFJCC7V2kgAyYdLgHyTkrt3Sz3AO1wkaE3Pymkc7Naq5gLXcLFVv3CMsPxypoQi9vi2JGg==
nthv7hr4l8vsgd92hbtspi4cadam6bm3.bayern.	43200	in	nsec3	1 0 0 - NTHVV5HLMG536P32S2AAHJNMBAL1SGSN NS
nthv7hr4l8vsgd92hbtspi4cadam6bm3.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. hwf5PlgL/y7vo0pMuZWKk++2S2nivW9MEuj+8WeKyD9g8KsiUR1itGHmMiqAuaaVWRHxoOQM4Si/a4V8LPZ2qUb9if+lrFYHFh5iDg+mn/kRxYSkk4IkQsrCYIv51Q0kfySgrsYSU+scvFQ/QLnXUnFMIF1YAO1PBBa0oS9Lsfawc629Cci1hpMLVF/npdgKUuRd6RwmGOnf4sEhEXpXLQ==
nthvv5hlmg536p32s2aahjnmbal1sgsn.bayern.	43200	in	nsec3	1 0 0 - NTI5H7473GK8OHPJH4LRMNOCB6GLQHT9 NS
nthvv5hlmg536p32s2aahjnmbal1sgsn.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. nv0w0Z+wYIqvN1VUX2oIQBAEZz44U3yLsFxR1r3oNw9yvmn0HunE78/s2zK+1zGcypleZZAgRqQAFzGve25/VIHlylMU09spj08zLyRRgJEX3qJhZr5k6eeCMuuUaQ5feV+nvDYx13uhzNMqXhYXLwPLyNiwnh5L7Qdk9/s0HlXYy0fn0BHOcSISLRFOrwxRILJFObvblXg/JEhXYZeJJA==
nti5h7473gk8ohpjh4lrmnocb6glqht9.bayern.	43200	in	nsec3	1 0 0 - NTM6MAPVO8KRA4D4SVJMPF2BIMEB7DAA NS
nti5h7473gk8ohpjh4lrmnocb6glqht9.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. AlYb4hDVM7h8os8Pj4XTYyFgwxuoIpQ0iHgoohhp70t6/8DDGiU+T8TwQxKMs8TfmgTijgBL10oKcIw9SSKlVCWNxPic8scfGyVgOg3TlF5AZpjyibVkpZzYVVlHXzVuqTCr/TouDXyU0KTPf8Rud40vrlcl6BKlYV2/qZbepopdy4iZsbaYtklWe2vNTiLOM8hQd7hApUD7N5NfsEYj0Q==
ntm6mapvo8kra4d4svjmpf2bimeb7daa.bayern.	43200	in	nsec3	1 0 0 - NTN1VCLE65A5FT4LL9PPJ52418UF015P NS
ntm6mapvo8kra4d4svjmpf2bimeb7daa.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. LaP09pi/PIjK7jhzhoUQMJVqE1lDJNita0llfIaT6Vd+PfVg84cG6k5rCAS26vHwmkLBN90vHyQRhTv9Q4387ahxp9toLogK5m54e17t/Zj78HcDmZP0y/UtXNwegx2grVoxd13HKYe8uKj8EELMZEWRDKLa6R8E0rc5LZfpLkZX5wER2Fc1C7r/uzl5p3k0GW9bMAkJu69Mo1itQDNJ3g==
ntn1vcle65a5ft4ll9ppj52418uf015p.bayern.	43200	in	nsec3	1 0 0 - NTNFQNQLAOVNEVS24PBBHP2QD7J5MDG7 NS
ntn1vcle65a5ft4ll9ppj52418uf015p.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. UWBi5iwGgIyeLVcoe5fXXQUPgxfuA37PVYPeaspNWpMLiwRwRzf1UopzJ36ATpLA8b9tFLgl1wwE1c4lIbNKt3x+Pkoei1JZp4wY0n/ANhVmk3EUDnrb3iQSy2JRdZr9QpYEAk/DA3GYqcIQhqQReXFr/dt+QFipWrWVVO6BloT8Mx5Z1JFJauYx9YxHlaECYmVhe8JljAvAySrJIHrq+Q==
ntnfqnqlaovnevs24pbbhp2qd7j5mdg7.bayern.	43200	in	nsec3	1 0 0 - NTNS6U6IJR1PG1IO2C5LJB746OK7UV94 NS
ntnfqnqlaovnevs24pbbhp2qd7j5mdg7.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. CxPeUobu1pEDM7A20K1PSyk+6y7155fB6w43YI0aVE6/Sf3mZOKeGn3q8PxmEbNI8oyQPYRCX0PM7iAnMR4pIGrR49eM3f4tQxI1AbqMfR6uQSRZdzQmrldTSdj5qUM2X7bPDeGKiV6LthAOMRR/8SqOjgzClY157DoHxJ12wPtEzMe2BnllEb/qwr3FVcM+Q+ALkHzsytasHCYBr2japw==
ntns6u6ijr1pg1io2c5ljb746ok7uv94.bayern.	43200	in	nsec3	1 0 0 - NTOAC7K0UHAE1DUDNSO08H3IINDF2VQ5 NS
ntns6u6ijr1pg1io2c5ljb746ok7uv94.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. KZ7+EiRzbXy7sQ0sdAGfQlyjYxIWPePzYDu/luSSyDJIbDnzu3BfHbYEBocnL4Snx/wMHXbhK+raJ2C16iwJqXt2e2ST7saqaBzr5gbJT7y2N8cuPPQRBOUjtfIFt0CHCYdEOEX2VkU7vzgYqcRhnsRDNe9i86MIWNMRTbpibAA7yLlKfljPlQ0GuiemQF4toKkv4hs9a+p/QmRkJqmjKg==
ntoac7k0uhae1dudnso08h3iindf2vq5.bayern.	43200	in	nsec3	1 0 0 - NTPO9EMSESOEAPONCDSESICGCAIDQOQ3 NS
ntoac7k0uhae1dudnso08h3iindf2vq5.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. F5UC7MM++5454WRS74HH7jI8ec+8P/53vsZCyrGzNre0/lO92+6NV1/A7ihgHeFE4cKG830xkz2RbX1nrgjO7kmddM7Bfc0N1S6k3Vr2mChdqy91IwvseciGfe69m1HXTuNJA7/tZB0cXJjK6n9OZbOusUz+dFAcIlExnXU9+sbbn2xUddh4XvHkRsGK745vDki9jmsvfCg2DsWGwUHx1g==
ntpdmz1-in.bayern.	86400	in	ns	a.ns14.net.
ntpdmz1-in.bayern.	86400	in	ns	b.ns14.net.
ntpdmz1-in.bayern.	86400	in	ns	c.ns14.net.
ntpdmz1-in.bayern.	86400	in	ns	d.ns14.net.
ntpdmz1.bayern.	86400	in	ns	a.ns14.net.
ntpdmz1.bayern.	86400	in	ns	b.ns14.net.
ntpdmz1.bayern.	86400	in	ns	c.ns14.net.
ntpdmz1.bayern.	86400	in	ns	d.ns14.net.
ntpdmz2-in.bayern.	86400	in	ns	a.ns14.net.
ntpdmz2-in.bayern.	86400	in	ns	b.ns14.net.
ntpdmz2-in.bayern.	86400	in	ns	c.ns14.net.
ntpdmz2-in.bayern.	86400	in	ns	d.ns14.net.
ntpdmz2.bayern.	86400	in	ns	a.ns14.net.
ntpdmz2.bayern.	86400	in	ns	b.ns14.net.
ntpdmz2.bayern.	86400	in	ns	c.ns14.net.
ntpdmz2.bayern.	86400	in	ns	d.ns14.net.
ntpo9emsesoeaponcdsesicgcaidqoq3.bayern.	43200	in	nsec3	1 0 0 - NTPQU0HPCTCLO4TNJ3IR47MU4AONEM5V NS
ntpo9emsesoeaponcdsesicgcaidqoq3.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. lGqyGVMq3/aXGi6fLBz/SQEsvNycwD89nFRIEE8y3jm6ETqDqWuq/v5HF7/eNkJu2vmlgEHOny0HGA5lFC4xV482jz/9W4L4PqMsbMDBqK8BT41kNIJUcroQdWdYpNgcu19kI8vh4XAu3J5OyCK49LjmVa4WGDb4cPQaMQRE4j/hjv/4ccIsEnFWOYPZ/TMQQrVkHoVbJYGG4P3/Y0Owig==
ntpqu0hpctclo4tnj3ir47mu4aonem5v.bayern.	43200	in	nsec3	1 0 0 - NTQMAA05JAKH4Q9HNQFRTOQSTBP50UV1 NS
ntpqu0hpctclo4tnj3ir47mu4aonem5v.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. pVbp6k0RsoEn2/iKc4r+gYrsutCILa5LhU63kZrf2gA1lgPx+nkw9D0wC54Zhj5/FmbRfljssnmGzRP2atXiMgAf2IXGnTrdvZ6B4tioQnnIc+2vRA3FlbX3tDUBAYXqcVoNWvBaFTtf/HfSiA8DptEK3TDylKYZ/uhXk/TNdX3b0i0Ro93OzH1iLak20ppMaMzkxiS7YREnpZeSxAtHrQ==
ntqmaa05jakh4q9hnqfrtoqstbp50uv1.bayern.	43200	in	nsec3	1 0 0 - NTRK3JC8SQ6P9NQT0SSNHDVDGCJENL8J NS
ntqmaa05jakh4q9hnqfrtoqstbp50uv1.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. KeAAaOZmDq0X6UycNZEr7svAFEiHA7/ewXTD6IDlT6ljwbD74zb7fFxDGcPM7l5bdGoebFXKA/cKxOVdfiu1RdnMEOd16dieqvrZt0s+5WVAMkj2Sp2I+Q6OOEoicDfxmgKUm5mS5Q8oBu8oTjvG/v01Y0HJ9Hd/VW4iJZ7ubKtbm4ZAr965sHwcYXN6ncHN0QqWQH7zF4bJ3bklIwFB4A==
ntrk3jc8sq6p9nqt0ssnhdvdgcjenl8j.bayern.	43200	in	nsec3	1 0 0 - NTSNI9QL53OG36PQAUJA5QFIMBKBM6K5 NS
ntrk3jc8sq6p9nqt0ssnhdvdgcjenl8j.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. G6C09JPL0uufKI0PSaCgmECxmZKuM7g/AlmLfwVD/RwVVQkVhs+DUFA7e0i+WXgREvJSVDfXu5DVEwpvQVOtCzZpqnyqAZLrNtU1YVHGI0V0lVho0V+HFcpikyRaSfWLzyW04kaR+uKi0WhhYJ283M3y3M7hUzaTvklZ7L8pkA7msTApjGugcAUu+q9HNH87+8oSyrt6fsSg5VFDOlZjhw==
ntsni9ql53og36pqauja5qfimbkbm6k5.bayern.	43200	in	nsec3	1 0 0 - NTVHDOP4V3CKPGDJBQ0N3IPT18V9DV46 NS
ntsni9ql53og36pqauja5qfimbkbm6k5.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. D5yFdHwkELJ/S+JM3K18KS3XCvP2bmEDHGdfxS5MrYOjJWHb/Czip0p5oL0wy63qZIvz79u8Ts0CZzHpAhGzmoRUzMvlr+ZuDl/jvgShWcyBfGBo2ICxh4pV+6kNEJFtAX10fkvkGbW5wtFlN1KrlckWY73PaAkIv0Pxt3tJ8Q8AxLhDV7jw5fysCecox4IdAoeIaTboaVvtyR0VMRSA0g==
ntvhdop4v3ckpgdjbq0n3ipt18v9dv46.bayern.	43200	in	nsec3	1 0 0 - NTVKM5VJLSOS8DPF9RD9TODRUL1EAK7C NS
ntvhdop4v3ckpgdjbq0n3ipt18v9dv46.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. Szd2FzVakCPe+nyIQ7pSi2pkMB+2LC2dfVhssG3ll1AQ//pGzFm93OK+jC6SQo0PKqiYEAthnEdwpv75rP+AM9ZZiosvMCnuTEDue6hL66ubJuIHBFFXYoW+O9HH0cwfwteKFYAop4yKbr4TzDimsh2EToIOZx38OEuj9HB+gxBJF70ebamr3/rRD6iKHvZedYYbCiv9Nvyq77ili3evVw==
ntvkm5vjlsos8dpf9rd9todrul1eak7c.bayern.	43200	in	nsec3	1 0 0 - NU0UPI2LPOFH9V8ATQ67P8P6K5R4FIKA NS
ntvkm5vjlsos8dpf9rd9todrul1eak7c.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. oQiEIW0IMTcayowOBPd7YoFi8MJIcvozIyZH92upifUXkFn52exLTTM2dDiM0u0flEg/UqesNr12f9qgpKjk22Wd1iirU3RCfcBVfrYGSAOsFkXmviB6w4iPgm7sfViWEG2AiebbbPJ6kvZ1/xUFIX8SThC1ZpraynBVAsyceG8/uSVZLfMmzerRBlP/TTdqRxD4Bj2L3niW245ZMw/lew==
nu0upi2lpofh9v8atq67p8p6k5r4fika.bayern.	43200	in	nsec3	1 0 0 - NU1FQJFTGNQUP5V7CRK46JECOVAQE5VT NS
nu0upi2lpofh9v8atq67p8p6k5r4fika.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. G0DWYtI3QOpRqTMhaIWn+I7hKskOCrKLgeUEhCqFSVVfce9Urc5MWstg83n1C7pAGUxL8AqwL0PNpL2jMfwaLZ5EQhA1HNwE44Y2mxTDnFkYbv3Cep4/Rugs7OTAGOmjp/Higz9UQZiGWL3hF+0a5QI7kC92nmxtFHf2zJtg5nmCHL2tf4sMShZEHNhNqvMLDIvnyHagv24Hh505zAs8aw==
nu1fqjftgnqup5v7crk46jecovaqe5vt.bayern.	43200	in	nsec3	1 0 0 - NU1UK0COQLM1L6K7PTM93OHJONTFTUL4 NS
nu1fqjftgnqup5v7crk46jecovaqe5vt.bayern.	43200	in	rrsig	NSEC3 8 2 43200 20250924085857 20250910085857 25116 bayern. ipb0ubEhO6N3Q+uYU6BfDUgx0jXXM3ekFqAcRDhAsVIAqsS1OfYd6zgSV/2xvUMpbzGxnTnivge+8QNBDZV0aFh53JIqmy5q8pVpESGDLZBDtnBhVLLnsayL25vY5wooIxZH7jwJFIPpYkVQQF2OPTqOTuHDcdKzfPr+Yl+akAE0Ho+fY8dxGasO+fIZUNYvsoUYvPbYsvrZ/M8h8CK8mA==
nu1uk0coqlm1l6k7ptm93ohjontftul4.bayern.	43200	in	nsec3	1 0 0 - NU3DBB8UN90B759Q1OEL1CD4RH3C8BFA NS
